Date,Open,High,Low,Close,Volume,Adj Close
2015-01-26,538.532471,539.872437,501.202271,534.522461,2984800,534.522461
2015-01-20,511.002319,542.172424,506.01828,539.952454,2363800,539.952454
2015-01-12,494.942261,508.192291,487.562195,508.082275,2388500,508.082275
2015-01-05,523.26239,524.332397,491.002197,496.172272,2489500,496.172272
2014-12-29,532.192444,535.482422,524.102356,524.812378,1492600,524.812378
2014-12-22,516.082336,534.562439,516.082336,534.032471,1665800,534.032471
2014-12-15,522.74231,523.102356,489.002228,516.352295,3255500,516.352295
2014-12-08,527.132385,536.332458,518.662292,518.662292,1903600,518.662292
2014-12-01,538.902466,541.412415,524.28241,525.26239,1775300,525.26239
2014-11-24,537.652466,543.982422,535.622437,541.832458,1541600,541.832458
2014-11-17,543.582458,543.792419,530.082397,537.502441,1773100,537.502441
2014-11-10,541.462524,551.942444,541.022461,544.402527,1171600,544.402527
2014-11-03,555.502502,557.902527,538.672424,541.012451,1525100,541.012451
2014-10-27,537.032471,559.57251,537.032471,559.08252,1543400,559.08252
2014-10-20,509.452332,547.222412,508.102295,539.782471,2437000,539.782471
2014-10-13,544.992432,549.502502,508.532318,511.172333,3554300,511.172333
2014-10-06,578.802551,581.002625,544.052429,544.492493,2144700,544.492493
2014-09-29,571.752625,579.852661,563.322571,575.282593,1333900,575.282593
2014-09-22,593.822693,593.95166,574.182617,577.1026,1651700,577.1026
2014-09-15,572.942566,596.482666,568.212646,596.082703,1990400,596.082703
2014-09-08,586.602661,591.772705,574.462585,575.622559,1303600,575.622559
2014-09-02,571.852539,586.552673,571.192566,586.082642,1471000,586.082642
2014-08-25,584.722595,585.002625,567.071533,571.602539,1416200,571.602539
2014-08-18,576.11261,587.342651,576.002625,582.562622,1000600,582.562622
2014-08-11,569.992615,579.382568,560.882568,573.482544,1340600,573.482544
2014-08-04,569.042542,575.352539,560.002563,568.772644,1383700,568.772644
2014-07-28,588.072693,592.502686,562.852539,566.072571,1482200,566.072571
2014-07-21,591.752686,599.65271,585.235596,589.022705,1392400,589.022705
2014-07-14,582.6026,596.802673,568.61261,595.082703,2381000,595.082703
2014-07-07,583.762634,586.432617,565.012573,579.182617,1413800,579.182617
2014-06-30,578.662598,585.442688,574.752563,584.732666,1133100,584.732666
2014-06-23,555.152527,582.452637,554.252502,577.242615,1938400,577.242615
2014-06-16,549.262512,557.58252,539.332458,556.362488,2370800,556.362488
2014-06-09,557.152588,563.602478,545.5625,551.762512,1319600,551.762512
2014-06-02,560.702576,560.902588,538.752441,556.332581,1708800,556.332581
2014-05-27,556.002502,567.84259,554.352478,559.892578,1720300,559.892578
2014-05-19,519.702393,553.642517,517.585388,552.702515,1561300,552.702515
2014-05-12,523.51239,536.072388,515.442322,520.632385,1589400,520.632385
2014-05-05,524.822388,528.902405,503.302277,518.7323,2079600,518.7323
2014-04-28,517.182373,534.00238,502.802277,527.932434,2275900,527.932434
2014-04-21,536.102417,537.232422,515.422363,516.182373,2193600,516.182373
2014-04-14,538.252441,557.002502,518.462341,536.102417,4533200,536.102417
2014-04-07,540.742432,565.372559,526.53241,530.602417,3769000,530.602417
2014-03-31,566.892578,604.832764,543.002502,543.142456,2326800,543.142456
2014-03-27,568.002563,568.002563,552.922546,559.992493,27100,559.992493
