Date,Open,High,Low,Close,Volume,Adj Close
2003-02-18,14.75,15.299999,14.65,15.00,57066400,1.001893
2003-02-24,14.86,15.09,13.799999,15.01,46771400,1.002561
2003-03-03,15.01,15.16,14.31,14.530001,37885100,0.9705
2003-03-10,14.51,15.01,14.059999,14.78,50343400,0.987199
2003-03-17,14.89,15.15,14.60,15.00,61616800,1.001893
2003-03-24,14.67,14.830001,14.30,14.57,38741900,0.973172
2003-03-31,14.329999,14.699999,14.039999,14.41,43705200,0.962485
2003-04-07,14.849999,14.95,12.929999,13.20,98616500,0.881666
2003-04-14,13.71,13.75,12.72,13.12,152460000,0.876322
2003-04-21,13.13,13.63,12.98,13.35,59649800,0.891685
2003-04-28,13.48,14.59,13.43,14.450001,110857600,0.965157
2003-05-05,14.77,18.400002,14.75,18.299999,270035000,1.22231
2003-05-12,18.15,19.01,17.950001,18.799999,92414000,1.255706
2003-05-19,18.530001,18.65,17.60,18.32,77614800,1.223645
2003-05-27,17.960001,18.90,17.530001,17.950001,84145200,1.198932
2003-06-02,18.10,18.289999,17.02,17.15,74876700,1.145498
2003-06-09,16.940001,17.950001,16.630001,17.42,55277300,1.163532
2003-06-16,17.60,19.610001,17.450001,19.200001,80452400,1.282423
2003-06-23,19.299999,19.690001,18.480001,18.73,83952600,1.25103
2003-06-30,18.68,19.549999,18.51,19.130001,54138300,1.277748
2003-07-07,19.27,20.50,19.130001,19.85,53222400,1.325839
2003-07-14,20.01,21.18,19.379999,20.860001,84801600,1.393299
2003-07-21,20.689999,21.57,20.300001,21.540001,48559500,1.438718
2003-07-28,21.50,21.50,20.17,20.73,49607000,1.384616
2003-08-04,20.529999,21.50,19.42,19.640001,51852900,1.311812
2003-08-11,19.82,20.34,19.459999,19.710001,45220500,1.316488
2003-08-18,19.860001,22.00,19.720001,20.880001,55263300,1.394635
2003-08-25,20.780001,22.85,20.35,22.610001,55561200,1.510187
2003-09-02,22.66,23.32,22.40,22.50,59429600,1.50284
2003-09-08,22.48,23.140001,22.10,23.10,48308900,1.542915
2003-09-15,22.809999,23.049999,21.849998,22.58,62205600,1.508183
2003-09-22,22.18,22.50,20.150002,20.689999,76759400,1.381945
2003-09-29,21.49,21.860001,20.190001,21.690001,69545000,1.448737
2003-10-06,21.67,23.809999,21.58,23.68,81887900,1.581655
2003-10-13,23.730001,25.01,22.41,22.75,125044000,1.519538
2003-10-20,22.60,23.40,22.23,22.60,50113000,1.509519
2003-10-27,22.75,24.00,22.40,22.889999,57975900,1.528889
2003-11-03,22.83,23.299999,22.450001,22.50,74088200,1.50284
2003-11-10,22.450001,22.719999,21.279999,21.460001,59958600,1.433375
2003-11-17,21.35,21.370001,19.85,20.280001,66073000,1.354559
2003-11-24,20.50,21.27,20.25,20.91,60731600,1.396639
2003-12-01,21.039999,21.900002,20.73,20.85,56112200,1.392631
2003-12-08,20.780001,21.34,19.959999,20.890001,46526400,1.395303
2003-12-15,21.49,21.49,19.620001,19.700001,91080000,1.31582
2003-12-22,19.650002,20.91,19.25,20.780001,60420800,1.387956
2003-12-29,20.91,21.75,20.860001,21.279999,47337800,1.421352
2004-01-05,21.42,24.129999,21.42,23.00,118950100,1.536236
2004-01-12,23.25,24.84,22.50,22.719999,158881800,1.517534
2004-01-20,22.67,22.969999,22.18,22.560001,60923800,1.506847
2004-01-26,22.459999,23.379999,22.190001,22.560001,62587000,1.506847
2004-02-02,22.459999,22.91,21.699999,22.710001,65999000,1.516866
2004-02-09,22.620001,24.099998,22.439999,23.00,64605800,1.536236
2004-02-17,23.10,23.639999,22.209999,22.40,57079700,1.49616
2004-02-23,22.34,24.02,21.889999,23.92,69832800,1.597685
2004-03-01,24.099998,27.49,23.599998,26.74,150216000,1.786041
2004-03-08,26.620001,28.139999,25.75,27.559999,153663700,1.840811
2004-03-15,27.029999,27.35,25.389999,25.859999,111412000,1.727264
2004-03-22,25.369999,27.360001,25.219999,27.039999,110955000,1.806079
2004-03-29,27.370001,27.99,26.620001,27.50,84699400,1.836804
2004-04-05,27.48,28.369999,26.92,27.529999,71231300,1.838808
2004-04-12,27.50,29.58,26.309999,29.18,173552400,1.949016
2004-04-19,28.119999,28.75,27.049999,27.700001,102658000,1.850163
2004-04-26,27.58,27.639999,25.49,25.779999,83672600,1.72192
2004-05-03,26.00,27.57,25.50,26.67,74915900,1.781366
2004-05-10,26.27,27.720001,25.939999,27.059999,64411200,1.807415
2004-05-17,26.700001,27.50,26.359999,27.110001,62914600,1.810755
2004-05-24,27.290001,28.780001,27.110001,28.060001,62972000,1.874208
2004-06-01,27.790001,29.249998,27.609999,28.780001,71930600,1.922299
2004-06-07,29.040001,30.970001,28.809998,30.74,82392400,2.053213
2004-06-14,30.650002,33.41,29.50,32.91,127791700,2.198153
2004-06-21,33.119999,33.830002,32.120003,33.700001,85876800,2.25092
2004-06-28,34.18,34.190002,29.73,31.08,136865900,2.075922
2004-07-06,31.27,31.420002,29.950001,30.029999,74326000,2.00579
2004-07-12,30.02,33.629997,28.74,32.200001,195985100,2.15073
2004-07-19,32.010002,32.709999,30.48,30.699999,88293200,2.050541
2004-07-26,30.849998,33.00,30.780001,32.34,78458500,2.160081
2004-08-02,31.18,32.300003,29.699999,29.780001,79500100,1.989092
2004-08-09,29.849998,31.540001,29.810001,30.840002,75926200,2.059892
2004-08-16,30.999998,31.860001,30.35,30.800001,91452400,2.05722
2004-08-23,30.859999,35.18,30.599998,34.349998,123954300,2.294335
2004-08-30,34.00,35.989998,33.959999,35.23,90511100,2.353113
2004-09-07,35.399998,36.57,35.23,35.869999,89677300,2.39586
2004-09-13,35.880001,37.380001,34.780003,37.139999,88684600,2.480687
2004-09-20,36.880001,38.869999,36.810001,37.290001,90011600,2.490706
2004-09-27,36.950001,39.27,36.829998,38.670002,95731400,2.58288
2004-10-04,39.18,40.93,38.400002,39.059998,110596300,2.60893
2004-10-11,38.799999,45.75,37.650002,45.50,287331200,3.039076
2004-10-18,44.699997,48.349998,44.699997,47.41,190771200,3.16665
2004-10-25,47.199997,53.200001,46.970001,52.400002,192749200,3.499947
2004-11-01,52.50,56.110001,52.040001,54.720001,233494200,3.654906
2004-11-08,54.27,55.689999,53.380001,55.50,115718100,3.707004
2004-11-15,55.199997,56.91,54.220001,55.170002,114666400,3.684963
2004-11-22,61.799999,65.760002,57.899998,64.550003,338787000,4.31148
2004-11-29,68.950005,69.57,61.75,62.68,288414000,4.186577
2004-12-06,64.25,66.729996,62.049999,65.150002,225699800,4.351556
2004-12-13,65.620003,67.50,64.600006,64.989998,155936700,4.340868
2004-12-20,65.470001,66.00,61.600002,64.010002,190268700,4.275412
2004-12-27,64.800003,65.150002,62.049999,64.400002,112236800,4.301461
2005-01-03,64.779999,69.629997,62.599998,69.25,270112000,4.625407
2005-01-10,69.830002,74.419998,63.299999,70.199997,559604900,4.688859
2005-01-18,69.850006,71.600006,67.75,70.489998,224038100,4.70823
2005-01-24,70.980003,73.979996,70.550003,73.979996,192409800,4.941337
2005-01-31,74.580002,79.910004,74.510002,78.840004,233738100,5.26595
2005-02-07,78.93,81.989998,76.659996,81.210007,245000200,5.424249
2005-02-14,82.729996,90.879997,82.050003,86.809998,395232600,5.798289
2005-02-22,86.300003,89.910004,85.290001,88.989998,312438300,5.943898
2005-02-28,44.68,45.139999,41.219997,42.809998,187311600,5.718805
2005-03-07,42.800003,43.25,38.830002,40.27,210224400,5.379498
2005-03-14,40.52,43.439999,39.52,42.959999,177693800,5.738843
2005-03-21,43.290001,43.969997,42.02,42.50,128441900,5.677394
2005-03-28,42.75,42.959999,40.57,40.889999,120457200,5.462321
2005-04-04,40.990002,44.450001,40.16,43.739998,135400800,5.84304
2005-04-11,44.149998,44.25,35.279999,35.350002,382797500,4.722256
2005-04-18,35.00,37.739998,34.00,35.50,247633600,4.742294
2005-04-25,36.490002,37.510002,35.219997,36.060001,170879600,4.817102
2005-05-02,36.209999,37.330002,36.02,37.240002,106222400,4.974733
2005-05-09,37.279999,37.450001,33.110001,34.77,225544700,4.644776
2005-05-16,34.560001,37.68,34.529999,37.550003,147258700,5.016145
2005-05-23,37.849998,40.939999,37.849998,40.560001,143678500,5.418238
2005-05-31,40.66,40.760002,37.77,38.240002,136803800,5.108319
2005-06-06,38.329998,38.630001,35.519997,35.809998,151521300,4.783705
2005-06-13,35.889999,38.540001,35.75,38.309998,124538100,5.11767
2005-06-20,37.849998,39.779999,37.380001,37.759998,110206600,5.044198
2005-06-27,36.84,38.100002,36.119999,36.50,103361000,4.87588
2005-07-05,36.549999,38.280003,36.50,38.25,95209600,5.109655
2005-07-11,38.369999,42.010002,37.779999,41.549999,212220200,5.550488
2005-07-18,41.41,44.040001,41.07,44.00,120806200,5.877772
2005-07-25,43.989998,44.380001,42.259998,42.650002,83018000,5.697432
2005-08-01,42.57,43.50,42.02,42.989998,69034100,5.742851
2005-08-08,43.00,46.220001,42.610001,46.099998,105309400,6.158303
2005-08-15,46.48,48.330002,45.75,45.830002,147160100,6.122235
2005-08-22,46.150002,47.119999,45.260002,45.739998,89635900,6.110212
2005-08-29,45.27,47.170002,45.260002,46.220001,87837900,6.174333
2005-09-06,46.700001,51.349998,46.549999,51.309998,193748400,6.854284
2005-09-12,51.100002,51.630001,49.330002,51.209999,121313300,6.840926
2005-09-19,51.049999,53.810001,51.049999,53.200001,153024600,7.106761
2005-09-26,54.030003,54.560001,50.59,53.610001,159114400,7.161531
2005-10-03,54.16,55.349998,50.549999,51.299999,154660100,6.852949
2005-10-10,51.759998,54.349998,47.870003,54.00,366600200,7.21363
2005-10-17,53.98,56.980003,51.209999,55.66,219479600,7.435382
2005-10-24,55.25,57.560001,54.170002,54.469997,144390100,7.276415
2005-10-31,55.199997,62.32,54.75,61.149998,215500400,8.168768
2005-11-07,60.849998,62.110001,59.010002,61.540001,137816000,8.220866
2005-11-14,61.540001,65.879997,60.91,64.560005,144622800,8.624296
2005-11-21,64.82,69.540001,63.720001,69.339996,120803700,9.262836
2005-11-28,70.720001,72.740005,67.349998,72.629997,210714100,9.702332
2005-12-05,71.949997,74.829994,71.489998,74.330002,173302300,9.929428
2005-12-12,74.869995,75.459999,70.269997,71.110001,185093000,9.499282
2005-12-19,71.110001,74.490005,71.039993,73.350006,104230400,9.798514
2005-12-27,74.00,75.18,70.340004,71.889999,131437000,9.603479
2006-01-03,72.380005,76.699997,72.25,76.299995,161294800,10.192592
2006-01-09,76.730003,86.400002,75.739998,85.590004,325290900,11.433604
2006-01-17,85.699997,86.380005,75.830002,76.089996,304179200,10.164539
2006-01-23,76.099998,79.559998,71.099998,72.029999,280651100,9.622181
2006-01-30,71.169998,76.599998,70.870003,71.850006,211628700,9.598136
2006-02-06,72.019997,72.509995,62.899998,67.309998,345197700,8.991656
2006-02-13,66.630005,71.010002,64.639999,70.290001,236419100,9.389742
2006-02-21,70.589996,73.00,68.00,71.459999,196844200,9.546037
2006-02-27,71.989998,72.400002,67.529999,67.720001,209249000,9.046427
2006-03-06,67.690002,67.720001,62.450001,63.189999,214062100,8.441283
2006-03-13,65.050003,68.040001,64.110001,64.659996,197844200,8.637654
2006-03-20,65.220001,65.460007,59.030003,59.959999,289825400,8.009801
2006-03-27,60.349998,63.610001,57.669998,62.720001,351561800,8.378498
2006-04-03,63.670002,72.050003,61.050003,69.790001,409506500,9.322949
2006-04-10,70.290001,70.93,65.809998,66.470001,207337700,8.879444
2006-04-17,66.510002,70.00,64.349998,67.040001,252939200,8.955588
2006-04-24,66.849998,71.300003,65.50,70.389999,177648100,9.403101
2006-05-01,70.769997,72.889999,69.160004,71.889999,181668300,9.603479
2006-05-08,72.990005,73.800003,66.860001,67.699997,152043500,9.043755
2006-05-15,67.370003,68.380005,62.820004,64.510002,193221000,8.617617
2006-05-22,63.869999,65.189995,61.560001,63.549999,161287100,8.489374
2006-05-30,63.290001,63.299999,58.690002,61.660004,217042100,8.236897
2006-06-05,61.149998,61.560001,57.150002,59.240002,212782500,7.91362
2006-06-12,59.399998,59.739998,56.690002,57.560001,235252500,7.689196
2006-06-19,57.830002,60.170002,57.000004,58.829998,193334100,7.858849
2006-06-26,59.169998,59.220001,55.41,57.270004,174047300,7.650456
2006-07-03,57.52,58.180004,54.669998,55.400002,134098800,7.40065
2006-07-10,55.700001,56.489998,50.16,50.670002,226232000,6.76879
2006-07-17,51.73,61.59,51.650002,60.720001,313988600,8.111326
2006-07-24,61.260002,65.68,60.43,65.589996,181845300,8.761889
2006-07-31,66.830002,70.00,64.959999,68.300003,242464300,9.123906
2006-08-07,67.720001,69.599998,62.579998,63.650002,233725200,8.502732
2006-08-14,64.049995,68.660004,63.599998,67.909996,173887900,9.071808
2006-08-21,67.299995,69.049995,66.150002,68.75,141930100,9.184019
